1|20190709T154251|gjfb392u-4yj0-8j3u-derw-jxko38o6a3q6|513|8
2|20190709T154251|8xtcs33p-nsmu-zqnm-mjkb-yd10h9lxfsiu|192|8
3|20190709T154251|ec5eoalj-79on-ilnd-5be7-a1ngj0huvxei|694|15
4|20190709T154251|fgcr4ihu-esdm-zygk-zxc2-sjp55dkyciht|567|5
5|20190709T154251|29t2zq0q-g10h-su3y-g81q-31wl2wfkmm2p|393|9
6|20190709T154251|gbyhj7bq-d631-c4iq-4vtd-asf8ol6712en|206|0
7|20190709T154251|ye3rg2d3-f4vx-1de6-zt96-cdbj6d3s5qif|253|16
8|20190709T154251|4buteq9k-valk-myq9-l0tn-8pes60qhg3yq|626|7
9|20190709T154251|gbyhj7bq-d631-c4iq-4vtd-asf8ol6712en|359|4
10|20190709T154251|vnts13gi-yxnc-kk7t-u561-uh9z574nf2vx|343|7
11|20190709T154251|8xtcs33p-nsmu-zqnm-mjkb-yd10h9lxfsiu|43|12
12|20190709T154251|8xtcs33p-nsmu-zqnm-mjkb-yd10h9lxfsiu|573|1
13|20190709T154251|vnts13gi-yxnc-kk7t-u561-uh9z574nf2vx|735|7
14|20190709T154251|ec5eoalj-79on-ilnd-5be7-a1ngj0huvxei|660|18
15|20190709T154251|gjfb392u-4yj0-8j3u-derw-jxko38o6a3q6|433|3
16|20190709T154251|4tf2ydts-1iu7-mynp-zi30-m3sp4czkxq7y|691|15
17|20190709T154251|4buteq9k-valk-myq9-l0tn-8pes60qhg3yq|245|6
18|20190709T154251|gbyhj7bq-d631-c4iq-4vtd-asf8ol6712en|775|7
19|20190709T154251|gjfb392u-4yj0-8j3u-derw-jxko38o6a3q6|143|7
20|20190709T154251|tet7zmah-dp47-bbwa-xvnd-ynierzd761nl|793|19
21|20190709T154251|tet7zmah-dp47-bbwa-xvnd-ynierzd761nl|343|15
22|20190709T154251|29t2zq0q-g10h-su3y-g81q-31wl2wfkmm2p|524|12
23|20190709T154251|29t2zq0q-g10h-su3y-g81q-31wl2wfkmm2p|918|6
